startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,nconst
1995,178,"Crime,Drama",8.2,450563.0,nm0000217,"nm0683380,nm0000217","nm0000134,nm0000582,nm0000249"
1995,100,"Comedy,Family,Fantasy",6.1,116582.0,nm0797869,"nm0649866,nm0832300,nm0646818","nm0000597,nm0001385"
1995,112,"Fantasy,Sci-Fi",7.5,63788.0,"nm0000466,nm0001988","nm0012496,nm0000466,nm0001988,nm0491011","nm0000579,nm0256399,nm0684500"
1995,128,"Crime,Drama,Mystery",6.9,20260.0,nm0000490,"nm0697115,nm0000490","nm0000172,nm0001806,nm0005148,nm0001616"
1995,97,"Comedy,Romance",6.8,176591.0,nm0002132,nm0002132,nm0748620
1995,109,"Action,Adventure,Mystery",5.3,41368.0,nm0550881,"nm0000341,nm0788234","nm0000347,nm0909620,nm0001368"
1995,123,"Drama,Mystery,Thriller",6.6,52726.0,nm0000750,"nm0081189,nm0535189","nm0000551,nm0001530"
1995,116,"Action,Drama,Thriller",7.3,98855.0,nm0001716,"nm0771512,nm0377543","nm0000432,nm0000243,nm0002023,nm0001169"
1995,111,"Drama,Thriller",6.3,12517.0,nm0000576,nm0000576,"nm0000197,nm0001556"
1995,102,"Action,Crime,Thriller",6.5,11597.0,nm0304521,"nm0463521,nm0407477,nm0304521,nm0142872,nm0278350,nm0000812","nm0645187,nm0001092"
1995,124,"Action,Adventure,Comedy",5.7,25492.0,nm0001317,"nm0065847,nm0331079,nm0262595,nm0317279,nm0455207,nm0635565","nm0000546,nm0001449,nm0001999"
1995,99,"Biography,Drama",6.5,47427.0,nm0808807,"nm0425676,nm0060103","nm0001169,nm0005524"
1995,121,"Adventure,Drama,Fantasy",7.6,88441.0,nm0000464,nm0000464,"nm0000136,nm0001200,nm0000417,nm0000448"
1995,122,"Crime,Drama",7.5,86830.0,nm0000209,"nm0695878,nm0000209","nm0000576,nm0698764,nm0000855"
1995,119,"Action,Crime,Drama",6.9,19226.0,"nm0400441,nm0400436","nm0400441,nm0400436,nm0114285,nm1088323","nm0005478,nm0202966,nm0000676,nm0135585"
1995,104,"Action,Crime,Thriller",7.2,168265.0,nm0001675,nm0001675,"nm0000104,nm0021835,nm0001507"
1995,102,"Crime,Drama,Mystery",6.7,17039.0,nm0002083,"nm0608859,nm0002083","nm0000243,nm0001744,nm0000332"
1995,128,"Action,Adventure,Thriller",7.6,356372.0,nm0001532,"nm0378144,nm0861636","nm0000246,nm0000460,nm0000168,nm0001295"
1995,189,"Drama,Romance",8.1,61684.0,nm0159147,"nm0159147,nm0796503","nm0451321,nm0700869"
1994,97,"Comedy,Drama,Romance",6.7,47305.0,nm0505230,"nm0126406,nm0505230","nm0000136,nm0000008"
1995,83,"Comedy,Crime,Drama",6.2,13580.0,nm0000777,nm0000777,"nm0001166,nm0000628,nm0930317"
1995,88,"Comedy,Fantasy,Horror",5.9,38096.0,nm0000316,"nm0000316,nm0209918,nm0352229,nm0831290","nm0000558,nm0000316,nm0001493,nm0001836"
1995,99,"Comedy,Crime,Drama",7.7,24475.0,nm0939182,nm0939182,"nm0481709,nm0437580"
1995,103,"Action,Adventure,Comedy",7.4,16879.0,nm0407067,"nm0346277,nm0407067","nm0029962,nm0211089,nm0782213"
1995,90,"Comedy,Drama,Music",6.7,48381.0,nm0610496,nm0374084,"nm0001439,nm0001028,nm0168262"
1995,99,"Comedy,Drama,Romance",6.6,16157.0,nm0003355,"nm0598036,nm0003355","nm0000424,nm0000538,nm0573862"
1995,91,"Action,Romance,Thriller",4.3,11928.0,nm0802617,"nm0331514,nm0281969","nm0000287,nm0000925,nm0001520"
1995,106,"Comedy,Family,Romance",6.0,33460.0,nm0796124,"nm0352443,nm0329304,nm0583600,nm0796124","nm0000188,nm0001737"
1995,134,"Action,Adventure,Drama",6.0,66459.0,nm0958387,"nm0131661,nm0395924,nm0629933","nm0000125,nm0000152,nm0002027"
1995,103,Drama,7.0,10086.0,nm0000264,"nm0000264,nm0662213",nm0248364
1995,101,"Comedy,Romance",6.5,11182.0,nm0000345,"nm0000345,nm0304665,nm0541632","nm0000345,nm0001505"
1995,98,Comedy,6.8,96321.0,"nm0000233,nm0025978,nm0005062,nm0734319,nm0001675","nm0025978,nm0734319,nm0001675,nm0000233","nm0000619,nm0000104"
1995,95,"Adventure,Drama,Family",5.1,16767.0,nm0514546,"nm0907929,nm0418321,nm0088097,nm0560469","nm0725284,nm0000514,nm0135584"
1995,111,"Comedy,Drama,Romance",6.6,46056.0,nm0001410,nm0111845,"nm0000177,nm0000459,nm0000606"
1995,91,"Comedy,Drama",7.3,97320.0,nm0336620,"nm0001084,nm0690770","nm0001084,nm0000676,nm0001474"
1995,105,"Comedy,Crime,Thriller",6.9,74399.0,nm0001756,"nm0001465,nm0291082","nm0000432,nm0000362,nm0000237"
1995,130,"Action,Adventure,Thriller",7.2,233958.0,nm0132709,"nm0001220,nm0289833,nm0128997,nm0270761","nm0000112,nm0000293"
1995,78,"Adventure,Animation,Comedy",6.8,44628.0,nm0510674,"nm0536440,nm0558533,nm0683724,nm0035664,nm0233233","nm0267724,nm0005189,nm0191906"
1995,101,"Comedy,Romance",6.7,23668.0,nm0222043,nm0425756,"nm0000527,nm0000493"
1995,105,"Comedy,Crime,Drama",6.3,64262.0,nm0812200,nm0604360,"nm0001538,nm0103038,nm0000498"
1995,98,"Crime,Drama",8.1,143628.0,nm0440913,nm0440913,"nm0001993,nm0468003,nm0846548,nm0315760"
1995,87,"Horror,Thriller",4.9,30119.0,nm0152640,"nm0384185,nm0000118,nm0268107","nm0000587,nm0748620,nm0752751"
1995,170,"Crime,Drama,Thriller",8.2,560101.0,nm0000520,nm0000520,"nm0000199,nm0000134,nm0000174,nm0000685"
1995,127,"Crime,Drama,Thriller",6.5,17724.0,nm0005436,nm0005436,"nm0004898,nm0001650"
1995,103,"Comedy,Drama,Romance",6.6,11527.0,nm0000149,"nm0705331,nm0725379","nm0000375,nm0001164"
1995,104,"Action,Comedy,Crime",6.8,38040.0,nm0867262,"nm0849282,nm0530853","nm0000329,nm0876603"
1995,117,"Comedy,Drama,Romance",6.3,10489.0,nm0602104,"nm0653307,nm0026862",
1994,95,"Drama,Horror,Mystery",7.2,59265.0,nm0000118,nm0006894,"nm0000554,nm0001638,nm0001831"
1995,96,"Drama,Family,Fantasy",6.0,25484.0,nm0000568,"nm0052209,nm0558953","nm0769136,nm0514342,nm0420955"
1995,101,"Comedy,Family,Romance",5.9,20102.0,nm0855035,nm0204456,nm0000430
1995,95,"Crime,Drama,Thriller",5.3,11167.0,nm0001243,nm0000390,"nm0000325,nm0001590,nm0001077"
1995,103,"Action,Drama,Sci-Fi",5.7,65088.0,nm0519434,nm0317218,"nm0000206,nm0000185,nm0001384"
1995,96,"Action,Crime,Sci-Fi",5.6,108355.0,nm0134176,"nm0905957,nm0264338,nm0006894,nm0936537,nm0211823","nm0000230,nm0000800,nm0001705,nm0001638"
1995,104,"Adventure,Comedy,Family",7.0,297840.0,nm0002653,"nm0378144,nm0852430,nm0833164,nm0885575","nm0000245,nm0404993"
1995,102,"Action,Crime,Drama",6.4,23833.0,nm0322865,"nm0441896,nm0835732,nm0832099","nm0000125,nm0000401,nm0005516"
1995,175,"Action,Drama,Fantasy",6.8,12492.0,nm0004363,"nm0080432,nm1174579,nm0451168","nm0006795,nm0451321,nm0700869"
1995,96,"Comedy,Drama,Romance",6.8,10999.0,nm0000876,"nm0000876,nm0075427","nm0357979,nm0000655,nm0332489"
1995,91,Drama,7.1,71516.0,nm0164187,nm0005101,"nm0280559,nm0682399"
1995,101,"Action,Crime,Thriller",5.9,16645.0,nm0775447,"nm0513787,nm0372942,nm0496468,nm0697115","nm0000325,nm0000168,nm0000115"
1995,83,"Action,Animation,Crime",8.0,124961.0,nm0651900,"nm0794385,nm0411872","nm0443509,nm0960033,nm0945290"
1995,92,"Comedy,Crime,Drama",6.7,13920.0,nm0864468,nm0741942,"nm0253035,nm0672103"
1995,111,"Drama,Romance",7.5,112175.0,nm0001214,"nm3840714,nm0001214","nm0000115,nm0001696,nm0507659"
1995,97,"Drama,Family,Fantasy",7.7,31382.0,nm0190859,"nm0122364,nm0481418,nm0151358",nm0192377
1995,90,"Comedy,Drama",7.5,16020.0,nm0001139,nm0001139,"nm0000114,nm0000551"
1995,109,"Horror,Mystery,Thriller",6.1,14270.0,nm0000850,nm0000850,"nm0000836,nm0640413,nm0249460,nm0901926"
1995,94,"Comedy,Romance",7.1,114283.0,nm0003620,nm0003620,"nm0518718,nm0005134"
1995,113,"Animation,Comedy,Fantasy",7.6,14957.0,"nm0960028,nm0645513,nm0605479","nm0464804,nm0960028","nm0157133,nm0250752,nm0297983"
1995,95,"Comedy,Fantasy,Romance",7.0,37316.0,nm0000095,nm0000095,nm0000095
1995,95,"Action,Adventure,Family",5.2,24770.0,nm0818465,"nm0436960,nm0647592","nm0097765,nm0136399,nm0290969"
1995,111,"Animation,Drama,Family",7.9,48364.0,nm0464911,"nm0594503,nm0383707,nm1248357,nm1248358","nm1534063,nm0846181"
1995,110,"Action,Comedy,Crime",5.7,38204.0,nm0747849,"nm0724514,nm0521739","nm0000648,nm0000437,nm0086706"
1995,101,"Action,Adventure,Fantasy",5.8,99519.0,nm0027271,"nm0095460,nm0864880,nm0238256","nm0000483,nm0795225,nm0000798,nm0846480"
1995,143,"Drama,Music",7.3,34870.0,nm0378893,nm0242059,"nm0000377,nm0858988"
1995,122,"Drama,Thriller",7.3,26039.0,nm0733692,nm0330108,"nm0000225,nm0000102,nm0000198"
1995,114,"Action,Crime,Drama",5.9,59181.0,nm0005563,"nm0104335,nm0274905","nm0000562,nm0588222"
1995,90,"Action,Crime,Drama",6.3,38335.0,nm0000824,nm0242059,"nm0000136,nm0000686,nm0001165"
1995,103,"Comedy,Romance",5.5,34630.0,nm0001060,"nm0105317,nm0001060","nm0000424,nm0000792"
1995,192,"Biography,Drama,History",7.1,28232.0,nm0000231,"nm0729151,nm0929349,nm0000231","nm0000164,nm0000959,nm0000438"
1995,100,"Comedy,Drama,Romance",6.8,26451.0,nm0322128,nm0454783,
1995,127,"Action,Drama,Thriller",6.6,116949.0,nm0000583,"nm0245435,nm0690798","nm0000163,nm0000151,nm0000228"
1996,126,Drama,6.7,12178.0,nm0000425,"nm0794839,nm0000425","nm0000191,nm0645224,nm0644523"
1995,81,"Adventure,Animation,Drama",6.7,165419.0,"nm0325196,nm0300265","nm0082772,nm0335666,nm0493857,nm0443855,nm0335469,nm0957798,nm0560329,nm0326814,nm0436314,nm0322368,nm0316727,nm0606407,nm1190000,nm0548211,nm0118333,nm0152284,nm0142200,nm0278181,nm0424666,nm0389445,nm0699213,nm0710181,nm1786806,nm0563602,nm0234837,nm0460146,nm0300265","nm0000154,nm0000288,nm0048589"
1995,111,"Drama,Fantasy,Mystery",6.6,28059.0,nm0759207,nm0759207,"nm0001218,nm0000448,nm0000156"
1995,98,"Action,Crime,Drama",6.5,28426.0,nm0927074,nm0927074,"nm0000686,nm0000480,nm0000655"
1995,107,"Action,Romance,Thriller",6.4,83150.0,nm0000600,nm0601881,"nm0000432,nm0000128,nm0000138"
1995,110,"Drama,Sci-Fi,War",7.4,13535.0,nm0518644,"nm0005212,nm0518644,nm0264236,nm0000636","nm0005212,nm0100815,nm0223266"
1995,139,"Adventure,Biography,Drama",6.9,39886.0,nm0001994,nm0788991,"nm0000553,nm0000457,nm0000619"
1995,127,"Comedy,Drama,Romance",6.3,35814.0,nm0001628,"nm0853138,nm0000697,nm0499626,nm0070660,nm0713128","nm0000148,nm0001427"
1995,119,Drama,7.2,12925.0,nm0001331,nm0001331,"nm0075359,nm0606487"
1995,135,"Drama,Romance",5.3,14155.0,nm0423646,"nm0370426,nm0829343","nm0000198,nm0000380"
1995,108,"Horror,Sci-Fi,Thriller",6.4,24565.0,nm0240995,"nm0001140,nm0639321,nm0854185","nm0000693,nm0001163,nm0490774"
1995,127,"Crime,Drama,Mystery",8.6,1396372.0,nm0000399,nm0001825,"nm0000151,nm0000093,nm0000228,nm0001825"
1995,136,"Drama,Romance",7.6,99078.0,nm0000487,"nm0000807,nm0000668","nm0281424,nm0929489"
1995,128,Drama,4.9,60743.0,nm0000682,nm0000390,"nm0001492,nm0687625"
1995,112,"Comedy,Drama",7.4,32509.0,nm0911061,nm0000808,"nm0000172,nm0000458,nm0002064,nm0959242"
1995,106,"Comedy,Drama,Romance",5.7,12433.0,nm0002120,nm0451884,"nm0000598,nm0000380"
1995,108,"Action,Horror,Sci-Fi",5.8,72651.0,nm0002044,nm0271022,"nm0000514,nm0001426,nm0000547"
1995,145,"Action,Crime,Drama",7.2,65808.0,nm0000941,"nm0000116,nm0168379","nm0000146,nm0001744"
1995,111,"Action,Crime,Thriller",5.8,31425.0,nm0001382,"nm0049945,nm0704164","nm0000241,nm0000959,nm0000855"
1994,93,"Comedy,Crime",7.1,21551.0,nm0398986,nm0398986,"nm0000228,nm0001844,nm0001125"
1995,92,"Action,Fantasy,Horror",6.7,20690.0,nm0225416,"nm0717550,nm0903456,nm0084131","nm0000708,nm0006669,nm0440885"
1995,104,"Action,Comedy,Sci-Fi",5.4,29691.0,nm0003080,"nm0551875,nm0382114,nm0093328","nm0001384,nm0367496"
1995,115,"Crime,Drama,Thriller",6.8,25677.0,nm0001219,nm0003298,"nm0000412,nm0000686,nm0000502,nm0001235"
1995,109,"Drama,War",7.6,10097.0,nm0516360,nm0020653,"nm0001324,nm0319680"
1995,106,"Comedy,Crime,Drama",6.8,42674.0,nm0001814,"nm0562767,nm0377750","nm0000369,nm0001618,nm0000729"
1995,109,"Comedy,Drama",6.6,27707.0,nm0452319,nm0063819,"nm0000648,nm0000664,nm0000491"
1995,97,"Adventure,Comedy",7.1,74680.0,nm0781842,"nm0877425,nm0877901","nm0000394,nm0005450,nm0001133"
1995,111,"Biography,Drama,Romance",6.6,13016.0,nm0002140,nm0358960,"nm0000138,nm0000667"
1995,81,"Adventure,Animation,Comedy",8.3,861458.0,nm0005124,"nm0005124,nm0230032,nm0004056,nm0710020,nm0923736,nm0169505,nm0812513,nm6998740","nm0000158,nm0000741,nm0725543,nm0001815"
1995,129,"Mystery,Sci-Fi,Thriller",8.0,567195.0,nm0000416,"nm0003408,nm0672459,nm0672466","nm0000246,nm0000093,nm0577828"
1995,100,"Action,Thriller",5.5,42991.0,nm0614276,"nm0368818,nm0716257,nm0493369","nm0000219,nm0091899,nm0569239"
1995,170,"Comedy,Drama,War",8.1,54029.0,nm0001437,"nm0468169,nm0001437","nm0543547,nm0728476,nm0830371"
1995,106,"Crime,Mystery,Thriller",8.5,965545.0,nm0001741,nm0003160,"nm0000228,nm0000321,nm0001590,nm0000286"
1995,100,"Comedy,Fantasy,Horror",4.6,21085.0,nm0000127,"nm0000552,nm0528487,nm0614151,nm0524710,nm0662134","nm0000552,nm0005300,nm0362429"
1995,98,"Horror,Sci-Fi,Thriller",5.7,28060.0,nm0000118,"nm0943909,nm0798103,nm0727211,nm0455785,nm0385430,nm0796795,nm0837917","nm0001659,nm0001595"
1995,106,"Action,Crime,Sci-Fi",5.6,27391.0,nm0502577,nm0077171,"nm0000243,nm0000128,nm0818880"
1995,102,"Drama,Romance",6.7,30889.0,nm0000778,"nm0436543,nm0588903,nm0919386,nm0854502,nm0953790,nm0207365","nm0000206,nm0000063,nm0316284"
1995,135,"Action,Adventure,Sci-Fi",6.2,176481.0,nm0721817,"nm0705474,nm0878638","nm0000126,nm0000454"
1995,88,"Comedy,Drama",7.4,31256.0,nm0001754,nm0001754,
1995,103,"Comedy,Drama,Romance",6.7,89312.0,nm0005509,"nm0838015,nm0495863","nm0000597,nm0001251,nm0001967"
1996,103,"Adventure,Comedy,Crime",5.7,98996.0,nm0378893,"nm0807977,nm0000455",nm0001099
1996,104,"Comedy,Crime,Thriller",6.5,18166.0,nm0381273,nm0381273,"nm0001099,nm0000732"
1996,116,"Drama,Mystery,Romance",7.4,13398.0,nm0590813,nm0590813,"nm0001993,nm0959897"
1996,115,"Sci-Fi,Thriller",6.3,31273.0,nm0878638,nm0878638,"nm0000221,nm0771493,nm0788018"
1996,98,"Action,Sci-Fi",3.3,24599.0,nm0389514,"nm0912431,nm0149669,nm0679326","nm0008894,nm0029025"
1996,107,"Biography,Drama",6.9,19175.0,nm0773603,"nm0538107,nm0100765,nm0773603,nm1035537","nm0942482,nm0000699,nm0001125"
1996,112,"Comedy,Drama,Romance",7.1,30832.0,nm0001130,nm0003298,"nm0000369,nm0000459,nm0001187"
1996,90,"Comedy,Drama,Romance",7.5,22241.0,nm0531751,nm1281893,"nm0077551,nm0623673"
1996,81,"Adventure,Animation,Comedy",6.8,50578.0,"nm1301264,nm0438394,nm0431918,nm0221133","nm0431918,nm0830294,nm1301264","nm0431918,nm0000246"
1996,109,"Drama,Romance",7.3,17135.0,"nm0001714,nm0001804","nm0001804,nm0873579","nm0001724,nm0001804,nm0004711,nm0088745"
1996,88,Comedy,4.5,25621.0,nm0089176,"nm0498963,nm0669692,nm0089820,nm0462835,nm0545085","nm0001736,nm0000286,nm0040472"
1996,117,Comedy,7.1,77794.0,nm0001566,"nm0688497,nm0891554,nm0596850,nm0200473,nm0561938","nm0000245,nm0001447,nm0000432"
1996,99,"Action,Adventure,Comedy",6.1,10937.0,nm0496752,"nm0007139,nm0401195,nm0151125,nm0530865,nm0401176,nm2189141","nm0001472,nm0490513"
1996,87,Comedy,6.3,35882.0,nm0790715,nm0937748,"nm0000394,nm0005450,nm0001513"
1996,91,"Comedy,Crime,Drama",7.0,68301.0,nm0027572,"nm0005562,nm0027572","nm0005561,nm0005562,nm0235684"
1996,109,"Crime,Romance,Thriller",7.3,49424.0,"nm0905154,nm0905152","nm0905152,nm0905154","nm0001592,nm0752636"
1996,108,"Comedy,Drama,Romance",7.1,18291.0,nm0379179,nm0379179,"nm0000592,nm0000191,nm0867017"
1996,159,Drama,7.8,60965.0,nm0001885,"nm0001885,nm0039576,nm0685168","nm0001745,nm0000852"
1996,108,"Action,Adventure,Thriller",6.0,89215.0,nm0000247,nm0003662,"nm0000237,nm0000225,nm0005148"
1996,84,"Action,Comedy,Crime",5.8,34443.0,nm0225416,"nm0311020,nm0171474","nm0001834,nm0001191,nm0001001,nm0842422"
1996,96,"Comedy,Drama,Thriller",6.1,149433.0,nm0001774,nm0392648,"nm0000120,nm0000111,nm0085312"
1993,95,"Comedy,Musical,Thriller",7.1,11550.0,nm0005295,"nm0005295,nm0001778","nm0005295,nm0045379,nm0085823,nm0104132"
1996,107,"Action,Drama,Sci-Fi",5.7,47168.0,nm0001112,"nm0772829,nm0780622,nm0295264,nm0493369,nm0097544","nm0000206,nm0000151,nm0911542"
1996,113,"Crime,Drama,Thriller",6.0,12417.0,nm0001226,"nm0001300,nm0001279,nm0004675","nm0000563,nm0000432,nm0698764"
1996,111,"Drama,Thriller",6.2,19286.0,nm0000887,"nm0513601,nm0001707,nm0683380,nm0325743","nm0000199,nm0000131,nm0000732"
1996,116,"Action,Drama,Mystery",6.6,49196.0,nm0001880,nm0242059,"nm0000243,nm0001617,nm0605363"
1996,101,"Drama,Fantasy,Horror",6.4,73923.0,nm0281598,"nm0276823,nm0281598",
1996,100,Drama,6.4,50481.0,nm0000343,"nm0050618,nm0000343","nm0000652,nm0000480"
1996,84,"Action,Crime,Fantasy",4.7,18843.0,nm0691194,"nm0639335,nm0333060","nm0001641,nm1444462,nm0006563"
1996,124,"Drama,History",6.8,34521.0,nm0405336,nm0007186,"nm0000358,nm0006890"
1996,104,"Action,Comedy,Drama",5.5,24037.0,nm0509409,"nm0109359,nm0425540,nm0122950","nm0000389,nm0635139,nm0782978"
1996,114,"Action,Adventure,Drama",5.9,64952.0,nm0003418,nm0092018,"nm0000230,nm0001557,nm0000445"
1996,107,"Drama,Horror,Mystery",5.5,13137.0,nm0154819,"nm0092267,nm0092268,nm0167241,nm0740400",nm0001590
1996,89,"Comedy,Crime",6.6,46970.0,nm0054077,"nm0915465,nm0005541,nm0064556","nm0915465,nm0005541,nm0005540"
1996,92,Comedy,6.2,20623.0,nm0911486,"nm0933505,nm0476065,nm0906997","nm0001288,nm0001705,nm0001765"
1996,103,"Action,Adventure,Fantasy",6.5,89784.0,nm0003418,"nm0425957,nm0688279","nm0000598,nm0000125,nm0000592"
1996,88,"Adventure,Comedy,Family",5.4,11702.0,nm0477129,"nm0394201,nm0333949","nm0004517,nm0005156,nm0000391"
1996,120,"Comedy,Drama,Romance",6.6,35112.0,nm0569790,"nm0000807,nm0569790","nm0181920,nm0001086"
1996,162,"Drama,Romance,War",7.4,174996.0,nm0005237,"nm0648546,nm0005237","nm0000146,nm0000353"
1996,115,"Action,Drama,Thriller",6.1,101700.0,nm0751080,"nm0701049,nm0338396,nm0155961","nm0000216,nm0001001,nm0000336"
1996,101,"Action,Adventure,Sci-Fi",5.8,68184.0,nm0000118,"nm0000118,nm0145309,nm0384185,nm0000621","nm0000621,nm0000114,nm0005078,nm0001228"
1996,128,"Crime,Drama,Thriller",8.3,61516.0,nm0877078,nm0877078,"nm0784038,nm0951309"
1996,101,"Comedy,Musical,Romance",6.7,34744.0,nm0000095,nm0000095,"nm0000095,nm0001570"
1996,135,"Biography,Drama,History",6.3,33481.0,nm0000570,"nm0005358,nm0000570,nm0000231","nm0000596,nm0000104,nm0619700"
1996,133,"Action,Adventure,Thriller",6.4,49608.0,nm0000829,"nm0859029,nm0859049","nm0000621,nm0000219,nm0000491"
1996,118,"Crime,Drama,Mystery",6.2,16740.0,nm0000776,"nm0658375,nm0006904","nm0000424,nm0000432,nm0001556"
1996,101,"Crime,Drama,Thriller",6.2,13119.0,nm0772259,"nm0392788,nm0798646,nm0415425","nm0000662,nm0000438"
1996,116,"Action,Drama,Sport",5.9,45364.0,nm0001716,"nm0009029,nm0840380","nm0000134,nm0000648,nm0000491"
1996,98,"Crime,Drama,Thriller",8.1,598830.0,"nm0001053,nm0001054","nm0001053,nm0001054","nm0000513,nm0000114,nm0001780"
1996,97,"Drama,Thriller",6.3,39511.0,nm0001226,nm0189610,"nm0000242,nm0676973"
1996,99,"Comedy,Crime,Drama",5.4,10369.0,nm0047076,nm0047076,"nm0000206,nm0000352,nm0005148"
1996,101,"Comedy,Family",5.3,10006.0,nm0262693,nm0445552,"nm0005435,nm0682302,nm0101711,nm0124079"
1996,103,Comedy,6.4,42007.0,nm0933505,"nm0326118,nm0363326",
1996,92,Comedy,6.7,17419.0,nm0751102,nm0751102,nm0001774
1996,107,"Adventure,Drama,Family",6.8,23122.0,nm0050597,"nm0514043,nm0734441,nm0571706","nm0001099,nm0455767"
1996,102,"Comedy,Crime,Drama",6.8,25826.0,nm0109165,nm0109165,"nm0000662,nm0940158,nm0674646"
1996,110,"Comedy,Fantasy,Horror",7.1,80300.0,nm0001392,"nm0909638,nm0001392","nm0000150,nm0229930,nm0040014"
1996,108,"Action,Crime,Horror",7.2,280290.0,nm0001675,"nm0476071,nm0000233","nm0000172,nm0000123,nm0000233"
1996,110,"Adventure,Drama,Thriller",6.8,55237.0,nm0394280,nm0001279,"nm0000140,nm0000174,nm0929489,nm0434712"
1996,91,"Action,Comedy,Crime",5.4,18458.0,nm0336726,nm0110778,"nm0000219,nm0005540,nm0348409,nm0004051"
1996,242,Drama,7.7,35470.0,nm0000110,"nm0000636,nm0000110","nm0000110,nm0001394"
1996,92,"Comedy,Sport",7.0,191837.0,nm0240797,"nm0379056,nm0001191","nm0001191,nm0001520"
1996,85,"Horror,Sci-Fi",5.2,18763.0,"nm0944892,nm0000647",nm0040643,"nm0708873,nm0103208"
1996,86,"Comedy,Crime,Romance",5.6,12498.0,nm0000952,"nm0001878,nm0516598,nm0698493","nm0001484,nm0001616"
1996,88,"Adventure,Comedy,Family",6.0,13425.0,nm0254786,"nm0369675,nm0382997,nm0122484","nm0000150,nm0906627,nm0584279"
1996,91,"Animation,Drama,Family",6.9,137910.0,"nm0873779,nm0936374","nm0614742,nm0401076,nm0575293,nm0879318,nm0925276,nm0731271,nm0363125,nm0110293,nm0110294,nm0326814,nm0152312,nm0811279,nm0135296,nm0723633,nm0560329,nm0998551,nm0927845,nm0969162,nm0091161,nm0635488,nm0322368,nm0361315,nm0089626,nm0629734,nm0278181","nm0004517,nm0123553"
1996,145,"Action,Adventure,Sci-Fi",7.0,519242.0,nm0000386,"nm0002041,nm0000386","nm0000226,nm0000597,nm0000156"
1996,185,"Action,Drama,Thriller",8.1,10154.0,nm0788171,"nm0788171,nm1391608,nm0837675",nm0352032
1996,96,"Horror,Sci-Fi,Thriller",4.6,30486.0,"nm0001239,nm0822582","nm0920229,nm0822582,nm0404396","nm0000667,nm0000008,nm0000174"
1996,113,"Comedy,Drama,Fantasy",5.8,55137.0,nm0000338,"nm0218621,nm0618800","nm0000245,nm0450116"
1996,79,"Adventure,Animation,Family",6.7,58830.0,nm0783139,"nm0001094,nm0456732,nm0731271,nm0089237","nm0856057,nm0000592,nm0001003"
1996,139,"Comedy,Drama,Romance",7.3,237442.0,nm0001081,nm0001081,"nm0000129,nm0000421"
1996,107,"Action,Adventure,Comedy",6.6,18757.0,nm0867262,"nm0578128,nm0867225,nm0867262,nm0870802","nm0000329,nm0514944,nm0876603"
1996,89,"Adventure,Comedy,Family",5.6,89200.0,nm0505152,nm0466473,"nm0000216,nm0005435,nm0367005"
1996,80,"Comedy,Fantasy,Musical",5.5,12377.0,nm0668500,nm0668500,"nm0005278,nm0921942,nm0399737"
1996,118,"Crime,Drama,Thriller",5.7,16771.0,nm0001270,"nm0205923,nm0848217","nm0000285,nm0330687,nm0001254"
1996,93,"Comedy,Family,Fantasy",3.0,22756.0,nm0001274,"nm0001274,nm0285557,nm0812143","nm0641944,nm0135584,nm0009806"
1996,114,"Comedy,Sport",6.9,75685.0,"nm0268370,nm0268380","nm0266673,nm0622240","nm0000437,nm0001642,nm0000195"
1996,105,"Comedy,Drama,Music",7.8,14293.0,nm0841232,"nm0851568,nm0006664","nm0006664,nm0149936,nm0895384"
1996,101,"Action,Crime,Drama",6.4,52439.0,nm0001353,"nm0452878,nm0000041,nm0001353","nm0000246,nm0001136,nm0761836,nm0000686"
1996,115,"Comedy,Drama,History",8.7,14251.0,nm0236729,"nm0119919,nm0236729,nm0538755,nm0670655","nm0081449,nm0463649,nm0538794,nm0194143"
1996,135,"Drama,Mystery",7.4,27472.0,nm0000626,nm0000626,"nm0177933,nm0579116,nm0485917"
1996,121,"Action,Crime,Drama",6.8,71216.0,nm0001317,nm0000948,"nm0000168,nm0081572"
1997,134,"Mystery,Thriller",7.6,127192.0,nm0000186,"nm0000186,nm0317510","nm0000597,nm0741803,nm0258388"
1996,106,"Comedy,Sci-Fi",6.3,205978.0,nm0000318,"nm0114083,nm0312481,nm0940071,nm0694035,nm0766921,nm0312607","nm0000197,nm0000112"
1996,98,Drama,6.7,25017.0,nm0952360,nm0574259,"nm0000138,nm0000134"
1996,108,"Drama,Horror,Romance",5.8,13816.0,nm0001241,"nm0553168,nm0358960","nm0000518,nm0170552,nm0002091"
